Date,Time,Device Name,Device Type,Property,Value
27-jul.-2023,21:22,Luz 3,SWITCH,Endpoint Health,OK
27-jul.-2023,21:22,Luz 1,SWITCH,Endpoint Health,OK
27-jul.-2023,21:22,Luz 2,SWITCH,Endpoint Health,OK
27-jul.-2023,21:55,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,21:55,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,21:55,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,21:55,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,21:55,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
27-jul.-2023,21:55,Luz 3,SWITCH,Endpoint Health,OK
27-jul.-2023,21:55,Luz 1,SWITCH,Endpoint Health,OK
27-jul.-2023,21:55,Luz 2,SWITCH,Endpoint Health,OK
27-jul.-2023,22:04,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:04,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:04,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:04,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:04,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
27-jul.-2023,22:04,Luz 3,SWITCH,Endpoint Health,OK
27-jul.-2023,22:04,Luz 1,SWITCH,Endpoint Health,OK
27-jul.-2023,22:04,Luz 2,SWITCH,Endpoint Health,OK
27-jul.-2023,22:09,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:09,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:09,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:09,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:09,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
27-jul.-2023,22:09,Luz 3,SWITCH,Endpoint Health,OK
27-jul.-2023,22:09,Luz 1,SWITCH,Endpoint Health,OK
27-jul.-2023,22:09,Luz 2,SWITCH,Endpoint Health,OK
27-jul.-2023,22:32,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:32,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:32,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:32,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,22:32,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
27-jul.-2023,22:32,Luz 3,SWITCH,Endpoint Health,OK
27-jul.-2023,22:32,Luz 1,SWITCH,Endpoint Health,OK
27-jul.-2023,22:32,Luz 2,SWITCH,Endpoint Health,OK
27-jul.-2023,22:52,Luminária,LIGHT,Endpoint Health,OK
27-jul.-2023,23:07,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,23:07,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,23:07,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,23:07,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
27-jul.-2023,23:07,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
27-jul.-2023,23:07,Luz 3,SWITCH,Endpoint Health,OK
27-jul.-2023,23:07,Luz 1,SWITCH,Endpoint Health,OK
27-jul.-2023,23:07,Luz 2,SWITCH,Endpoint Health,OK
27-jul.-2023,23:53,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:00,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:01,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:02,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:03,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:09,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:10,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:13,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:14,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:14,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:17,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:17,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:18,Tomada 3,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:24,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:24,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:33,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:33,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:40,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:40,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:42,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:42,Tomada 3,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:44,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:45,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:47,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:48,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:52,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:52,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,00:54,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,00:54,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:03,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:03,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:09,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:09,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:22,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:22,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:31,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:31,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:35,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:36,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:37,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:37,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:39,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:39,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:46,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:46,Tomada 3,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:47,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:47,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,01:58,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,01:58,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:07,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:07,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:09,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:09,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:14,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:14,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:28,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:28,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:38,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:40,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:40,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:45,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:45,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:55,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:55,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,02:56,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,02:56,Tomada 3,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:02,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:02,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:04,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:04,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:07,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:07,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:09,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:09,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:12,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:12,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:15,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:15,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:17,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:17,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:20,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:20,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:21,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:21,Tomada 3,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:22,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:22,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:29,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:29,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:31,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:31,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:33,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:33,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:40,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:40,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:47,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:47,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:50,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:50,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:53,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:53,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:55,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:55,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,03:58,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,03:58,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:03,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:03,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:12,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:12,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:14,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:14,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:15,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:16,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:23,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:23,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:28,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:28,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:38,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:41,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:41,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:50,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:50,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,04:59,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,04:59,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:02,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:02,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:04,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:04,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:08,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:09,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:10,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:10,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:21,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:21,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:23,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:23,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:30,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:30,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:32,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:32,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:34,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:34,Tomada 3,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:36,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:36,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:38,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:40,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:40,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:43,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:43,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:50,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:50,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,05:52,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,05:52,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:01,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:01,Tomada 3,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:02,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:02,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:04,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:04,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:08,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:08,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:11,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:11,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:13,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:13,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:23,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:23,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:25,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:25,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:27,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:27,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:38,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:39,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:47,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,06:48,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,06:59,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:00,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:02,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:03,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:12,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:13,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:14,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:15,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:18,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:18,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:20,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:20,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:23,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:23,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:30,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:30,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:33,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:33,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:35,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:35,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:37,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:41,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:42,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:50,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:51,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:54,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:55,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,07:59,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,07:59,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:09,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:09,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:12,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:12,Tomada 3,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:15,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:15,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:18,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:18,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:25,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:25,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:27,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:27,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:35,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:35,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:37,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:37,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:40,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:40,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:47,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:47,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:50,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:50,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:53,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:54,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:55,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,08:59,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,08:59,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:06,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:06,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:08,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:08,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:10,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:10,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:12,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:12,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:20,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:20,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:24,Tomada 2,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:31,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:31,Tomada 2,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:34,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:34,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:35,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:36,Tomada 2,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:36,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:36,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:37,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:37,Tomada 2,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:38,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:40,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:40,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:40,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:41,Tomada 2,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:42,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:43,Tomada 2,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:50,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:50,Tomada 2,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:52,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:52,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,09:58,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,09:59,Tomada 2,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,10:00,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
28-jul.-2023,10:00,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
28-jul.-2023,10:02,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
